instanceID,instanceType,experimentID,interval,bandwidthUpload,bandwitdhDownload,setId,vmId,cmd,,,,
i-019bf018b63917da9,c3.large,1540010941,15.0 sec,521 Mbits/sec,233 Mbits/sec,13,7,iperf -c 54.91.226.161 --dualtest --window 416k --time 15 ,,,,
i-019bf018b63917da9,c3.large,1540010941,15.0 sec,507 Mbits/sec,253 Mbits/sec,13,7,iperf -c 54.91.226.161 --dualtest --window 416k --time 15 ,,,,
i-019bf018b63917da9,c3.large,1540010941,15.0 sec,265 Mbits/sec,470 Mbits/sec,13,7,iperf -c 54.91.226.161 --dualtest --window 416k --time 15 ,,,,
i-019bf018b63917da9,c3.large,1540010941,15.0 sec,489 Mbits/sec,243 Mbits/sec,14,7,iperf -c 54.91.226.161 --dualtest --window 416k --time 15 ,,,,
i-019bf018b63917da9,c3.large,1540010941,15.0 sec,482 Mbits/sec,247 Mbits/sec,14,7,iperf -c 54.91.226.161 --dualtest --window 416k --time 15 ,,,,
i-019bf018b63917da9,c3.large,1540010941,15.0 sec,490 Mbits/sec,251 Mbits/sec,14,7,iperf -c 54.91.226.161 --dualtest --window 416k --time 15 ,,,,
i-019bf018b63917da9,c3.large,1540010941,15.0 sec,452 Mbits/sec,251 Mbits/sec,15,7,iperf -c 54.91.226.161 --dualtest --window 416k --time 15 ,,,,
i-019bf018b63917da9,c3.large,1540010941,15.0 sec,441 Mbits/sec,235 Mbits/sec,15,7,iperf -c 54.91.226.161 --dualtest --window 416k --time 15 ,,,,
i-019bf018b63917da9,c3.large,1540010941,15.0 sec,450 Mbits/sec,206 Mbits/sec,15,7,iperf -c 54.91.226.161 --dualtest --window 416k --time 15 ,,,,
i-019bf018b63917da9,c3.large,1540010941,15.0 sec,421 Mbits/sec,217 Mbits/sec,16,7,iperf -c 54.91.226.161 --dualtest --window 416k --time 15 ,,,,
i-019bf018b63917da9,c3.large,1540010941,15.0 sec,423 Mbits/sec,219 Mbits/sec,16,7,iperf -c 54.91.226.161 --dualtest --window 416k --time 15 ,,,,
i-019bf018b63917da9,c3.large,1540010941,15.0 sec,419 Mbits/sec,227 Mbits/sec,16,7,iperf -c 54.91.226.161 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,547 Mbits/sec,548 Mbits/sec,2,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,472 Mbits/sec,472 Mbits/sec,2,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,471 Mbits/sec,473 Mbits/sec,2,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,547 Mbits/sec,546 Mbits/sec,3,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,472 Mbits/sec,474 Mbits/sec,3,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,474 Mbits/sec,472 Mbits/sec,3,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,547 Mbits/sec,546 Mbits/sec,4,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,472 Mbits/sec,471 Mbits/sec,4,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,472 Mbits/sec,473 Mbits/sec,4,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,548 Mbits/sec,547 Mbits/sec,5,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,470 Mbits/sec,472 Mbits/sec,5,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,474 Mbits/sec,471 Mbits/sec,5,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,547 Mbits/sec,547 Mbits/sec,6,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,473 Mbits/sec,472 Mbits/sec,6,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,473 Mbits/sec,471 Mbits/sec,6,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,547 Mbits/sec,548 Mbits/sec,7,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,473 Mbits/sec,472 Mbits/sec,7,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,472 Mbits/sec,472 Mbits/sec,7,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,550 Mbits/sec,488 Mbits/sec,8,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,474 Mbits/sec,486 Mbits/sec,8,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,472 Mbits/sec,473 Mbits/sec,8,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,549 Mbits/sec,377 Mbits/sec,9,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,474 Mbits/sec,546 Mbits/sec,9,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,472 Mbits/sec,472 Mbits/sec,9,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,550 Mbits/sec,433 Mbits/sec,10,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,473 Mbits/sec,475 Mbits/sec,10,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,473 Mbits/sec,475 Mbits/sec,10,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,550 Mbits/sec,353 Mbits/sec,11,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,474 Mbits/sec,364 Mbits/sec,11,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,476 Mbits/sec,357 Mbits/sec,11,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,549 Mbits/sec,287 Mbits/sec,12,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,476 Mbits/sec,258 Mbits/sec,12,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,477 Mbits/sec,261 Mbits/sec,12,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,522 Mbits/sec,274 Mbits/sec,13,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,506 Mbits/sec,275 Mbits/sec,13,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,477 Mbits/sec,247 Mbits/sec,13,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,483 Mbits/sec,257 Mbits/sec,14,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,481 Mbits/sec,243 Mbits/sec,14,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,490 Mbits/sec,251 Mbits/sec,14,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,449 Mbits/sec,231 Mbits/sec,15,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,381 Mbits/sec,248 Mbits/sec,15,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,453 Mbits/sec,249 Mbits/sec,15,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,419 Mbits/sec,194 Mbits/sec,16,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,422 Mbits/sec,217 Mbits/sec,16,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0911d3bab57b9f6e9,c3.large,1540010941,15.0 sec,433 Mbits/sec,241 Mbits/sec,16,2,iperf -c 18.215.251.1 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,547 Mbits/sec,547 Mbits/sec,6,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,473 Mbits/sec,471 Mbits/sec,6,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,471 Mbits/sec,475 Mbits/sec,6,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,547 Mbits/sec,548 Mbits/sec,7,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,472 Mbits/sec,472 Mbits/sec,7,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,474 Mbits/sec,473 Mbits/sec,7,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,548 Mbits/sec,496 Mbits/sec,8,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,473 Mbits/sec,499 Mbits/sec,8,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,474 Mbits/sec,471 Mbits/sec,8,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,550 Mbits/sec,427 Mbits/sec,9,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,472 Mbits/sec,522 Mbits/sec,9,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,473 Mbits/sec,473 Mbits/sec,9,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,551 Mbits/sec,426 Mbits/sec,10,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,474 Mbits/sec,446 Mbits/sec,10,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,473 Mbits/sec,426 Mbits/sec,10,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,550 Mbits/sec,317 Mbits/sec,11,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,476 Mbits/sec,332 Mbits/sec,11,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,474 Mbits/sec,371 Mbits/sec,11,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,551 Mbits/sec,304 Mbits/sec,12,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,475 Mbits/sec,246 Mbits/sec,12,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,478 Mbits/sec,245 Mbits/sec,12,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,525 Mbits/sec,285 Mbits/sec,13,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,496 Mbits/sec,270 Mbits/sec,13,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,477 Mbits/sec,280 Mbits/sec,13,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,491 Mbits/sec,269 Mbits/sec,14,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,483 Mbits/sec,263 Mbits/sec,14,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,485 Mbits/sec,265 Mbits/sec,14,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,457 Mbits/sec,239 Mbits/sec,15,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,456 Mbits/sec,230 Mbits/sec,15,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,446 Mbits/sec,247 Mbits/sec,15,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,422 Mbits/sec,209 Mbits/sec,16,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,420 Mbits/sec,226 Mbits/sec,16,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e798676139e7dd5a,c3.large,1540010941,15.0 sec,430 Mbits/sec,238 Mbits/sec,16,6,iperf -c 54.84.128.138 --dualtest --window 416k --time 15 ,,,,
i-0e8c0bbfc550f0e0e,c3.large,1540010941,15.0 sec,519 Mbits/sec,264 Mbits/sec,13,13,iperf -c 52.90.213.55 --dualtest --window 416k --time 15 ,,,,
i-0e8c0bbfc550f0e0e,c3.large,1540010941,15.0 sec,258 Mbits/sec,502 Mbits/sec,13,13,iperf -c 52.90.213.55 --dualtest --window 416k --time 15 ,,,,
i-0e8c0bbfc550f0e0e,c3.large,1540010941,15.0 sec,482 Mbits/sec,249 Mbits/sec,13,13,iperf -c 52.90.213.55 --dualtest --window 416k --time 15 ,,,,
i-0e8c0bbfc550f0e0e,c3.large,1540010941,15.0 sec,481 Mbits/sec,245 Mbits/sec,14,13,iperf -c 52.90.213.55 --dualtest --window 416k --time 15 ,,,,
i-0e8c0bbfc550f0e0e,c3.large,1540010941,15.0 sec,479 Mbits/sec,263 Mbits/sec,14,13,iperf -c 52.90.213.55 --dualtest --window 416k --time 15 ,,,,
i-0e8c0bbfc550f0e0e,c3.large,1540010941,15.0 sec,482 Mbits/sec,276 Mbits/sec,14,13,iperf -c 52.90.213.55 --dualtest --window 416k --time 15 ,,,,
i-0e8c0bbfc550f0e0e,c3.large,1540010941,15.0 sec,452 Mbits/sec,263 Mbits/sec,15,13,iperf -c 52.90.213.55 --dualtest --window 416k --time 15 ,,,,
i-0e8c0bbfc550f0e0e,c3.large,1540010941,15.0 sec,454 Mbits/sec,244 Mbits/sec,15,13,iperf -c 52.90.213.55 --dualtest --window 416k --time 15 ,,,,
i-0e8c0bbfc550f0e0e,c3.large,1540010941,15.0 sec,445 Mbits/sec,243 Mbits/sec,15,13,iperf -c 52.90.213.55 --dualtest --window 416k --time 15 ,,,,
i-0e8c0bbfc550f0e0e,c3.large,1540010941,15.0 sec,431 Mbits/sec,223 Mbits/sec,16,13,iperf -c 52.90.213.55 --dualtest --window 416k --time 15 ,,,,
i-0e8c0bbfc550f0e0e,c3.large,1540010941,15.0 sec,426 Mbits/sec,217 Mbits/sec,16,13,iperf -c 52.90.213.55 --dualtest --window 416k --time 15 ,,,,
i-0e8c0bbfc550f0e0e,c3.large,1540010941,15.0 sec,395 Mbits/sec,226 Mbits/sec,16,13,iperf -c 52.90.213.55 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,547 Mbits/sec,549 Mbits/sec,1,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,473 Mbits/sec,472 Mbits/sec,1,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,475 Mbits/sec,472 Mbits/sec,1,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,547 Mbits/sec,547 Mbits/sec,2,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,473 Mbits/sec,472 Mbits/sec,2,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,472 Mbits/sec,474 Mbits/sec,2,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,547 Mbits/sec,546 Mbits/sec,3,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,473 Mbits/sec,472 Mbits/sec,3,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,475 Mbits/sec,470 Mbits/sec,3,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,547 Mbits/sec,549 Mbits/sec,4,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,472 Mbits/sec,473 Mbits/sec,4,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,473 Mbits/sec,473 Mbits/sec,4,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,547 Mbits/sec,539 Mbits/sec,5,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,480 Mbits/sec,479 Mbits/sec,5,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,473 Mbits/sec,472 Mbits/sec,5,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,550 Mbits/sec,548 Mbits/sec,6,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,473 Mbits/sec,471 Mbits/sec,6,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,473 Mbits/sec,472 Mbits/sec,6,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,550 Mbits/sec,519 Mbits/sec,7,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,473 Mbits/sec,480 Mbits/sec,7,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,473 Mbits/sec,473 Mbits/sec,7,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,550 Mbits/sec,440 Mbits/sec,8,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,474 Mbits/sec,522 Mbits/sec,8,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,473 Mbits/sec,472 Mbits/sec,8,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,549 Mbits/sec,430 Mbits/sec,9,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,473 Mbits/sec,531 Mbits/sec,9,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,473 Mbits/sec,473 Mbits/sec,9,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,551 Mbits/sec,391 Mbits/sec,10,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,475 Mbits/sec,431 Mbits/sec,10,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,473 Mbits/sec,442 Mbits/sec,10,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,550 Mbits/sec,362 Mbits/sec,11,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,475 Mbits/sec,352 Mbits/sec,11,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,475 Mbits/sec,368 Mbits/sec,11,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
i-05e1cf8ea75b941fb,c3.large,1540010941,15.0 sec,549 Mbits/sec,279 Mbits/sec,12,1,iperf -c 34.207.178.230 --dualtest --window 416k --time 15 ,,,,
