instanceID,experimentID,instanceType,wallTime,clients,threads,scaleFactor,transactionsType,queryMode,duration,transactions
i-0429db66a1a6e21c8,1532132304,c3.large,60.17964005470276,10,10,1,TPC-B (sort of),simple,60 s,57589
i-0429db66a1a6e21c8,1532132304,c3.large,60.18281865119934,10,10,1,TPC-B (sort of),simple,60 s,58453
i-0429db66a1a6e21c8,1532132304,c3.large,60.18931794166565,10,10,1,TPC-B (sort of),simple,60 s,56269
i-0429db66a1a6e21c8,1532132304,c3.large,60.20163679122925,10,10,1,TPC-B (sort of),simple,60 s,57727
i-0429db66a1a6e21c8,1532132304,c3.large,60.18430185317993,10,10,1,TPC-B (sort of),simple,60 s,55279
i-0429db66a1a6e21c8,1532132304,c3.large,60.21984577178955,10,10,1,TPC-B (sort of),simple,60 s,54639
i-0429db66a1a6e21c8,1532132304,c3.large,60.19676184654236,10,10,1,TPC-B (sort of),simple,60 s,55563
i-0429db66a1a6e21c8,1532132304,c3.large,60.18651223182678,10,10,1,TPC-B (sort of),simple,60 s,57037
i-0429db66a1a6e21c8,1532132304,c3.large,60.21521759033203,10,10,1,TPC-B (sort of),simple,60 s,59230
i-0429db66a1a6e21c8,1532132304,c3.large,60.20927667617798,10,10,1,TPC-B (sort of),simple,60 s,58164
i-0429db66a1a6e21c8,1532132304,c3.large,60.189544439315796,10,10,1,TPC-B (sort of),simple,60 s,59424
i-0429db66a1a6e21c8,1532132304,c3.large,60.19884705543518,10,10,1,TPC-B (sort of),simple,60 s,60083
i-0429db66a1a6e21c8,1532132304,c3.large,60.19964838027954,10,10,1,TPC-B (sort of),simple,60 s,59927
i-0429db66a1a6e21c8,1532132304,c3.large,60.19641613960266,10,10,1,TPC-B (sort of),simple,60 s,58821
i-0429db66a1a6e21c8,1532132304,c3.large,60.230040311813354,10,10,1,TPC-B (sort of),simple,60 s,59865
i-0429db66a1a6e21c8,1532132304,c3.large,60.202781438827515,10,10,1,TPC-B (sort of),simple,60 s,60010
i-0429db66a1a6e21c8,1532132304,c3.large,60.19625806808472,10,10,1,TPC-B (sort of),simple,60 s,58595
i-0429db66a1a6e21c8,1532132304,c3.large,60.21859431266785,10,10,1,TPC-B (sort of),simple,60 s,56568
i-0429db66a1a6e21c8,1532132304,c3.large,60.21124219894409,10,10,1,TPC-B (sort of),simple,60 s,58114
i-0429db66a1a6e21c8,1532132304,c3.large,60.22370362281799,10,10,1,TPC-B (sort of),simple,60 s,59057
i-0429db66a1a6e21c8,1532132304,c3.large,60.227720737457275,10,10,1,TPC-B (sort of),simple,60 s,58509
i-0429db66a1a6e21c8,1532132304,c3.large,60.20620346069336,10,10,1,TPC-B (sort of),simple,60 s,58243
i-0429db66a1a6e21c8,1532132304,c3.large,60.200366497039795,10,10,1,TPC-B (sort of),simple,60 s,58547
i-0429db66a1a6e21c8,1532132304,c3.large,60.21276330947876,10,10,1,TPC-B (sort of),simple,60 s,58605
i-0429db66a1a6e21c8,1532132304,c3.large,60.21799302101135,10,10,1,TPC-B (sort of),simple,60 s,58653
i-0429db66a1a6e21c8,1532132304,c3.large,60.223689794540405,10,10,1,TPC-B (sort of),simple,60 s,56787
i-0429db66a1a6e21c8,1532132304,c3.large,60.26871061325073,10,10,1,TPC-B (sort of),simple,60 s,58239
i-0429db66a1a6e21c8,1532132304,c3.large,60.23512887954712,10,10,1,TPC-B (sort of),simple,60 s,58633
i-0429db66a1a6e21c8,1532132304,c3.large,60.209754943847656,10,10,1,TPC-B (sort of),simple,60 s,56368
i-0429db66a1a6e21c8,1532132304,c3.large,60.21848654747009,10,10,1,TPC-B (sort of),simple,60 s,55659
i-0429db66a1a6e21c8,1532132304,c3.large,60.219274044036865,10,10,1,TPC-B (sort of),simple,60 s,57184
i-0429db66a1a6e21c8,1532132304,c3.large,60.20321559906006,10,10,1,TPC-B (sort of),simple,60 s,58305
i-0429db66a1a6e21c8,1532132304,c3.large,60.272759199142456,10,10,1,TPC-B (sort of),simple,60 s,56931
i-0429db66a1a6e21c8,1532132304,c3.large,60.27069020271301,10,10,1,TPC-B (sort of),simple,60 s,57528
i-0429db66a1a6e21c8,1532132304,c3.large,60.205753326416016,10,10,1,TPC-B (sort of),simple,60 s,57559
i-0429db66a1a6e21c8,1532132304,c3.large,60.23527669906616,10,10,1,TPC-B (sort of),simple,60 s,57732
i-0429db66a1a6e21c8,1532132304,c3.large,60.211769819259644,10,10,1,TPC-B (sort of),simple,60 s,57755
i-0429db66a1a6e21c8,1532132304,c3.large,60.23132586479187,10,10,1,TPC-B (sort of),simple,60 s,58375
i-0429db66a1a6e21c8,1532132304,c3.large,60.27154755592346,10,10,1,TPC-B (sort of),simple,60 s,57933
i-0429db66a1a6e21c8,1532132304,c3.large,60.28089475631714,10,10,1,TPC-B (sort of),simple,60 s,56682
i-0429db66a1a6e21c8,1532132304,c3.large,60.283246755599976,10,10,1,TPC-B (sort of),simple,60 s,56531
i-0429db66a1a6e21c8,1532132304,c3.large,60.26148438453674,10,10,1,TPC-B (sort of),simple,60 s,56516
i-0429db66a1a6e21c8,1532132304,c3.large,60.261128425598145,10,10,1,TPC-B (sort of),simple,60 s,57207
i-0429db66a1a6e21c8,1532132304,c3.large,60.225847482681274,10,10,1,TPC-B (sort of),simple,60 s,53883
i-0429db66a1a6e21c8,1532132304,c3.large,60.290340185165405,10,10,1,TPC-B (sort of),simple,60 s,56505
i-0429db66a1a6e21c8,1532132304,c3.large,60.27283477783203,10,10,1,TPC-B (sort of),simple,60 s,56440
i-0763518e62adde77a,1532132304,c3.large,60.38387680053711,10,10,1,TPC-B (sort of),simple,60 s,58768
i-0763518e62adde77a,1532132304,c3.large,60.20868802070618,10,10,1,TPC-B (sort of),simple,60 s,58304
i-0763518e62adde77a,1532132304,c3.large,60.20520496368408,10,10,1,TPC-B (sort of),simple,60 s,56019
i-0763518e62adde77a,1532132304,c3.large,60.23697280883789,10,10,1,TPC-B (sort of),simple,60 s,58255
i-0763518e62adde77a,1532132304,c3.large,60.24057483673096,10,10,1,TPC-B (sort of),simple,60 s,57474
i-0763518e62adde77a,1532132304,c3.large,60.21857500076294,10,10,1,TPC-B (sort of),simple,60 s,58364
i-0763518e62adde77a,1532132304,c3.large,60.317633867263794,10,10,1,TPC-B (sort of),simple,60 s,57454
i-0763518e62adde77a,1532132304,c3.large,60.189419984817505,10,10,1,TPC-B (sort of),simple,60 s,58362
i-0763518e62adde77a,1532132304,c3.large,60.190274715423584,10,10,1,TPC-B (sort of),simple,60 s,59223
i-0763518e62adde77a,1532132304,c3.large,60.20411229133606,10,10,1,TPC-B (sort of),simple,60 s,58359
i-0763518e62adde77a,1532132304,c3.large,60.20764207839966,10,10,1,TPC-B (sort of),simple,60 s,57160
i-0763518e62adde77a,1532132304,c3.large,60.208757400512695,10,10,1,TPC-B (sort of),simple,60 s,57144
i-0763518e62adde77a,1532132304,c3.large,60.19892859458923,10,10,1,TPC-B (sort of),simple,60 s,58572
i-0763518e62adde77a,1532132304,c3.large,60.23856210708618,10,10,1,TPC-B (sort of),simple,60 s,55964
i-0763518e62adde77a,1532132304,c3.large,60.22123742103577,10,10,1,TPC-B (sort of),simple,60 s,56345
i-0763518e62adde77a,1532132304,c3.large,60.223106145858765,10,10,1,TPC-B (sort of),simple,60 s,57635
i-0763518e62adde77a,1532132304,c3.large,60.21524095535278,10,10,1,TPC-B (sort of),simple,60 s,57174
i-0763518e62adde77a,1532132304,c3.large,60.212103605270386,10,10,1,TPC-B (sort of),simple,60 s,56144
i-0763518e62adde77a,1532132304,c3.large,60.211193323135376,10,10,1,TPC-B (sort of),simple,60 s,57294
i-0763518e62adde77a,1532132304,c3.large,60.21090793609619,10,10,1,TPC-B (sort of),simple,60 s,57740
i-0763518e62adde77a,1532132304,c3.large,60.20582962036133,10,10,1,TPC-B (sort of),simple,60 s,57265
i-0763518e62adde77a,1532132304,c3.large,60.21932077407837,10,10,1,TPC-B (sort of),simple,60 s,55823
i-0763518e62adde77a,1532132304,c3.large,60.2570686340332,10,10,1,TPC-B (sort of),simple,60 s,56905
i-0763518e62adde77a,1532132304,c3.large,60.26688480377197,10,10,1,TPC-B (sort of),simple,60 s,57229
i-0763518e62adde77a,1532132304,c3.large,60.25565004348755,10,10,1,TPC-B (sort of),simple,60 s,56714
i-0763518e62adde77a,1532132304,c3.large,60.276437520980835,10,10,1,TPC-B (sort of),simple,60 s,55986
i-0763518e62adde77a,1532132304,c3.large,60.23009514808655,10,10,1,TPC-B (sort of),simple,60 s,56686
i-0763518e62adde77a,1532132304,c3.large,60.284494161605835,10,10,1,TPC-B (sort of),simple,60 s,56293
i-0763518e62adde77a,1532132304,c3.large,60.26792669296265,10,10,1,TPC-B (sort of),simple,60 s,53784
i-0763518e62adde77a,1532132304,c3.large,60.25895643234253,10,10,1,TPC-B (sort of),simple,60 s,54646
i-0763518e62adde77a,1532132304,c3.large,60.29919385910034,10,10,1,TPC-B (sort of),simple,60 s,57441
i-0763518e62adde77a,1532132304,c3.large,60.29562735557556,10,10,1,TPC-B (sort of),simple,60 s,57133
i-0763518e62adde77a,1532132304,c3.large,60.294174909591675,10,10,1,TPC-B (sort of),simple,60 s,56440
i-0763518e62adde77a,1532132304,c3.large,60.2966582775116,10,10,1,TPC-B (sort of),simple,60 s,56741
i-0763518e62adde77a,1532132304,c3.large,60.30462169647217,10,10,1,TPC-B (sort of),simple,60 s,57054
i-0763518e62adde77a,1532132304,c3.large,60.30317783355713,10,10,1,TPC-B (sort of),simple,60 s,56473
i-0763518e62adde77a,1532132304,c3.large,60.26005530357361,10,10,1,TPC-B (sort of),simple,60 s,55619
i-0763518e62adde77a,1532132304,c3.large,60.28977370262146,10,10,1,TPC-B (sort of),simple,60 s,55538
i-0763518e62adde77a,1532132304,c3.large,60.28950572013855,10,10,1,TPC-B (sort of),simple,60 s,54900
i-0763518e62adde77a,1532132304,c3.large,60.19591736793518,10,10,1,TPC-B (sort of),simple,60 s,55447
i-0763518e62adde77a,1532132304,c3.large,60.26303195953369,10,10,1,TPC-B (sort of),simple,60 s,55348
i-0763518e62adde77a,1532132304,c3.large,60.24110555648804,10,10,1,TPC-B (sort of),simple,60 s,55439
i-0d738603054a00bd6,1532132304,c3.large,60.38409113883972,10,10,1,TPC-B (sort of),simple,60 s,59428
i-0d738603054a00bd6,1532132304,c3.large,60.208999156951904,10,10,1,TPC-B (sort of),simple,60 s,60132
i-0d738603054a00bd6,1532132304,c3.large,60.22322130203247,10,10,1,TPC-B (sort of),simple,60 s,60278
i-0d738603054a00bd6,1532132304,c3.large,60.22083067893982,10,10,1,TPC-B (sort of),simple,60 s,58772
i-0d738603054a00bd6,1532132304,c3.large,60.327215909957886,10,10,1,TPC-B (sort of),simple,60 s,59564
i-0d738603054a00bd6,1532132304,c3.large,60.250234842300415,10,10,1,TPC-B (sort of),simple,60 s,59573
i-0d738603054a00bd6,1532132304,c3.large,60.28195810317993,10,10,1,TPC-B (sort of),simple,60 s,58161
i-0d738603054a00bd6,1532132304,c3.large,60.29415488243103,10,10,1,TPC-B (sort of),simple,60 s,58052
i-0d738603054a00bd6,1532132304,c3.large,60.22502279281616,10,10,1,TPC-B (sort of),simple,60 s,58759
i-0d738603054a00bd6,1532132304,c3.large,60.39011025428772,10,10,1,TPC-B (sort of),simple,60 s,58612
i-0d738603054a00bd6,1532132304,c3.large,60.312251806259155,10,10,1,TPC-B (sort of),simple,60 s,57120
i-0d738603054a00bd6,1532132304,c3.large,60.304686307907104,10,10,1,TPC-B (sort of),simple,60 s,57274
i-0d738603054a00bd6,1532132304,c3.large,60.29862856864929,10,10,1,TPC-B (sort of),simple,60 s,55593
i-0d738603054a00bd6,1532132304,c3.large,60.242840051651,10,10,1,TPC-B (sort of),simple,60 s,58096
i-0d738603054a00bd6,1532132304,c3.large,60.233548402786255,10,10,1,TPC-B (sort of),simple,60 s,57359
i-0d738603054a00bd6,1532132304,c3.large,60.30966925621033,10,10,1,TPC-B (sort of),simple,60 s,57498
i-0d738603054a00bd6,1532132304,c3.large,60.23401927947998,10,10,1,TPC-B (sort of),simple,60 s,57736
i-0d738603054a00bd6,1532132304,c3.large,60.23520612716675,10,10,1,TPC-B (sort of),simple,60 s,57592
i-0d738603054a00bd6,1532132304,c3.large,60.36925029754639,10,10,1,TPC-B (sort of),simple,60 s,56873
i-0d738603054a00bd6,1532132304,c3.large,60.25604462623596,10,10,1,TPC-B (sort of),simple,60 s,56916
i-0d738603054a00bd6,1532132304,c3.large,60.29329180717468,10,10,1,TPC-B (sort of),simple,60 s,57415
i-0d738603054a00bd6,1532132304,c3.large,60.39036583900452,10,10,1,TPC-B (sort of),simple,60 s,55141
i-0d738603054a00bd6,1532132304,c3.large,60.313209772109985,10,10,1,TPC-B (sort of),simple,60 s,56894
i-0d738603054a00bd6,1532132304,c3.large,60.291259765625,10,10,1,TPC-B (sort of),simple,60 s,57026
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.46154308319092,10,10,1,TPC-B (sort of),simple,60 s,57382
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.216501235961914,10,10,1,TPC-B (sort of),simple,60 s,57007
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.250572204589844,10,10,1,TPC-B (sort of),simple,60 s,57330
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.271913290023804,10,10,1,TPC-B (sort of),simple,60 s,55331
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.206212520599365,10,10,1,TPC-B (sort of),simple,60 s,56983
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.20012187957764,10,10,1,TPC-B (sort of),simple,60 s,57397
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.229084491729736,10,10,1,TPC-B (sort of),simple,60 s,57801
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.215579986572266,10,10,1,TPC-B (sort of),simple,60 s,57541
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.20123338699341,10,10,1,TPC-B (sort of),simple,60 s,57476
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.22017288208008,10,10,1,TPC-B (sort of),simple,60 s,57260
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.23021101951599,10,10,1,TPC-B (sort of),simple,60 s,57017
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.20470595359802,10,10,1,TPC-B (sort of),simple,60 s,57393
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.22918462753296,10,10,1,TPC-B (sort of),simple,60 s,57667
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.214560747146606,10,10,1,TPC-B (sort of),simple,60 s,58478
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.212812423706055,10,10,1,TPC-B (sort of),simple,60 s,57069
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.29812836647034,10,10,1,TPC-B (sort of),simple,60 s,57725
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.26100397109985,10,10,1,TPC-B (sort of),simple,60 s,57286
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.23719811439514,10,10,1,TPC-B (sort of),simple,60 s,57781
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.29299354553223,10,10,1,TPC-B (sort of),simple,60 s,57220
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.24055004119873,10,10,1,TPC-B (sort of),simple,60 s,57139
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.21894717216492,10,10,1,TPC-B (sort of),simple,60 s,57877
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.21287393569946,10,10,1,TPC-B (sort of),simple,60 s,55505
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.2383759021759,10,10,1,TPC-B (sort of),simple,60 s,55193
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.2318902015686,10,10,1,TPC-B (sort of),simple,60 s,55446
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.258169174194336,10,10,1,TPC-B (sort of),simple,60 s,56619
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.25429105758667,10,10,1,TPC-B (sort of),simple,60 s,55728
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.228888750076294,10,10,1,TPC-B (sort of),simple,60 s,56133
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.32376503944397,10,10,1,TPC-B (sort of),simple,60 s,56461
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.24532198905945,10,10,1,TPC-B (sort of),simple,60 s,56855
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.256258487701416,10,10,1,TPC-B (sort of),simple,60 s,56194
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.26293325424194,10,10,1,TPC-B (sort of),simple,60 s,55981
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.31281781196594,10,10,1,TPC-B (sort of),simple,60 s,56018
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.25877571105957,10,10,1,TPC-B (sort of),simple,60 s,55773
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.29516839981079,10,10,1,TPC-B (sort of),simple,60 s,54147
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.31476664543152,10,10,1,TPC-B (sort of),simple,60 s,55109
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.30413269996643,10,10,1,TPC-B (sort of),simple,60 s,55637
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.35777401924133,10,10,1,TPC-B (sort of),simple,60 s,55174
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.30990505218506,10,10,1,TPC-B (sort of),simple,60 s,55239
i-0b5ee2fbf4a7f182e,1532132304,c3.large,60.285076379776,10,10,1,TPC-B (sort of),simple,60 s,55091
i-0530876ca46f97dd4,1532132304,c3.large,60.39722943305969,10,10,1,TPC-B (sort of),simple,60 s,58978
i-0530876ca46f97dd4,1532132304,c3.large,60.27585291862488,10,10,1,TPC-B (sort of),simple,60 s,58454
i-0530876ca46f97dd4,1532132304,c3.large,60.28286385536194,10,10,1,TPC-B (sort of),simple,60 s,58044
i-0530876ca46f97dd4,1532132304,c3.large,60.264506340026855,10,10,1,TPC-B (sort of),simple,60 s,58952
i-0530876ca46f97dd4,1532132304,c3.large,60.27886724472046,10,10,1,TPC-B (sort of),simple,60 s,59394
i-0530876ca46f97dd4,1532132304,c3.large,60.29143834114075,10,10,1,TPC-B (sort of),simple,60 s,58228
i-0530876ca46f97dd4,1532132304,c3.large,60.29521369934082,10,10,1,TPC-B (sort of),simple,60 s,57133
i-0530876ca46f97dd4,1532132304,c3.large,60.3303587436676,10,10,1,TPC-B (sort of),simple,60 s,58379
i-0530876ca46f97dd4,1532132304,c3.large,60.27838611602783,10,10,1,TPC-B (sort of),simple,60 s,59337
i-0530876ca46f97dd4,1532132304,c3.large,60.24950861930847,10,10,1,TPC-B (sort of),simple,60 s,58203
i-0530876ca46f97dd4,1532132304,c3.large,60.306631088256836,10,10,1,TPC-B (sort of),simple,60 s,58531
i-0530876ca46f97dd4,1532132304,c3.large,60.2772057056427,10,10,1,TPC-B (sort of),simple,60 s,59224
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.28068995475769,10,10,1,TPC-B (sort of),simple,60 s,57663
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.226603269577026,10,10,1,TPC-B (sort of),simple,60 s,58307
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.20370006561279,10,10,1,TPC-B (sort of),simple,60 s,58975
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.215797662734985,10,10,1,TPC-B (sort of),simple,60 s,57454
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.194533348083496,10,10,1,TPC-B (sort of),simple,60 s,57361
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.21193599700928,10,10,1,TPC-B (sort of),simple,60 s,57028
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.191041707992554,10,10,1,TPC-B (sort of),simple,60 s,56640
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.221118211746216,10,10,1,TPC-B (sort of),simple,60 s,54342
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.21672320365906,10,10,1,TPC-B (sort of),simple,60 s,55702
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.22289800643921,10,10,1,TPC-B (sort of),simple,60 s,57146
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.23001742362976,10,10,1,TPC-B (sort of),simple,60 s,57277
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.23960566520691,10,10,1,TPC-B (sort of),simple,60 s,58113
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.239699602127075,10,10,1,TPC-B (sort of),simple,60 s,56365
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.28017830848694,10,10,1,TPC-B (sort of),simple,60 s,58356
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.27201747894287,10,10,1,TPC-B (sort of),simple,60 s,56704
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.26970934867859,10,10,1,TPC-B (sort of),simple,60 s,55482
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.27954649925232,10,10,1,TPC-B (sort of),simple,60 s,55517
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.247140645980835,10,10,1,TPC-B (sort of),simple,60 s,56843
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.26361918449402,10,10,1,TPC-B (sort of),simple,60 s,56714
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.25380229949951,10,10,1,TPC-B (sort of),simple,60 s,56008
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.25221562385559,10,10,1,TPC-B (sort of),simple,60 s,56571
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.28472828865051,10,10,1,TPC-B (sort of),simple,60 s,55960
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.30331301689148,10,10,1,TPC-B (sort of),simple,60 s,55636
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.32220768928528,10,10,1,TPC-B (sort of),simple,60 s,54611
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.31009840965271,10,10,1,TPC-B (sort of),simple,60 s,53356
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.30722737312317,10,10,1,TPC-B (sort of),simple,60 s,53471
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.30777287483215,10,10,1,TPC-B (sort of),simple,60 s,55500
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.26928782463074,10,10,1,TPC-B (sort of),simple,60 s,54187
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.288267850875854,10,10,1,TPC-B (sort of),simple,60 s,54214
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.33880829811096,10,10,1,TPC-B (sort of),simple,60 s,55489
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.222453355789185,10,10,1,TPC-B (sort of),simple,60 s,53518
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.28199076652527,10,10,1,TPC-B (sort of),simple,60 s,53596
i-0b1703a8e3fe1f6c9,1532132304,c3.large,60.25739073753357,10,10,1,TPC-B (sort of),simple,60 s,54987
i-0d95d12b34f07f29b,1532132304,c3.large,60.35816502571106,10,10,1,TPC-B (sort of),simple,60 s,56897
i-0d95d12b34f07f29b,1532132304,c3.large,60.21582794189453,10,10,1,TPC-B (sort of),simple,60 s,57090
i-0d95d12b34f07f29b,1532132304,c3.large,60.228317975997925,10,10,1,TPC-B (sort of),simple,60 s,57396
i-0d95d12b34f07f29b,1532132304,c3.large,60.25283241271973,10,10,1,TPC-B (sort of),simple,60 s,55756
i-0d95d12b34f07f29b,1532132304,c3.large,60.3030903339386,10,10,1,TPC-B (sort of),simple,60 s,56569
i-0d95d12b34f07f29b,1532132304,c3.large,60.33095908164978,10,10,1,TPC-B (sort of),simple,60 s,56933
i-0d95d12b34f07f29b,1532132304,c3.large,60.31422829627991,10,10,1,TPC-B (sort of),simple,60 s,55799
i-0d95d12b34f07f29b,1532132304,c3.large,60.286019802093506,10,10,1,TPC-B (sort of),simple,60 s,55747
i-0d95d12b34f07f29b,1532132304,c3.large,60.3357036113739,10,10,1,TPC-B (sort of),simple,60 s,56129
