instanceID,sysbench,ycruncher,pgbench,iperf,setId,tenants
i-00d71d40b42658392,8.00759580377777,6.10260958133333,138464.333333333,1364.3,34,34
i-01f539b055c2a5d34,8.77697626744444,6.06397618177777,137318.666666666,1180,34,34
i-0243a74ede206f760,8.00905670066666,6.06904204677777,137901,1122.4,34,34
i-02ca0e36a4acaf9fc,8.00822340133333,6.069141441,136838.333333333,2266.6,34,34
i-0507566c757134fb6,8.77678802266666,5.57557577555555,138456,1588,34,34
i-067b2519b614c8f9d,8.77639076455555,6.05929946911111,138789,1999,34,34
i-06b96f53253b4cc2e,8.77637953233333,5.64541686899999,138675.333333333,1596.2,34,34
i-0763ab86e85627573,8.77599130755555,5.65705985488888,128825.333333333,1395.6,34,34
i-07998976f194caa97,8.77771888844444,6.07475336388888,137913.666666666,1498.4,34,34
i-07be1c77f6fdf8eda,8.77681003666666,5.63027228244444,139555.666666666,1396.5,34,34
i-07c76ac1348426483,8.77552419233333,5.67731775177777,136822,1722.7,34,34
i-0837f0f6a7a42ac68,8.00820422199999,5.61199145855555,138798.666666666,1664.9,34,34
i-084caea7d9c000ba9,8.77746147577777,5.60841766977777,137082.666666666,1321.1,34,34
i-08559b79281547ef2,8.00893357055555,5.55639521288888,139213.666666666,1480.8,34,34
i-08e70b514c8c3cd5a,8.77712917322222,6.07641334,137710.666666666,1379.1,34,34
i-08ff78a502245298a,8.00794868988889,6.03398728377777,138919.666666666,1602.9,34,34
i-0977cb2af690d36fd,8.77526953488888,6.02448688611111,140097,1331.9,34,34
i-09c658651b17c197e,8.77661026833333,5.62212771844444,136675,1233.6,34,34
i-0b138e3642a677559,8.01351579033333,6.03557584011111,137139.666666666,1759,34,34
i-0ba417327f988ba2b,8.01049515944444,5.570937554,137972,1397.7,34,34
i-0c3e9f9e7b281edfe,8.00702871222222,5.57463137288888,139261.666666666,1249.4,34,34
i-0cc4b604b837f69d9,8.00686934266666,6.05998200855555,137559.666666666,1342.7,34,34
i-0d136c81f43ce8a29,8.77493702033333,6.08338583844444,138116.333333333,1373,34,34
i-0d1c421d52c368b29,8.77838555966666,5.57958012166666,136490.666666666,1350.4,34,34
i-0d44050a4e6a71d7c,8.00805221666666,5.600260602,138029.333333333,1431.3,34,34
i-0d6feb91baa545931,8.77790178199999,6.081111219,137375,1313.9,34,34
i-0dcfa6d3bc470d28d,8.00918555255555,6.05153690433333,139565.666666666,1633.5,34,34
i-0e167bbfcd6a685f5,8.77697915511111,5.58766629955555,138108.666666666,2101.4,34,34
i-0ede59d8254436a40,8.77826820477778,6.03150889622222,139634,1657.5,34,34
i-0f285214d5c41327e,8.77473208655555,5.54511366955555,138257.666666666,1399.2,34,34
i-0009b7735dea24732,8.77873402155555,6.00090048044444,148427,1528.3,33,33
i-002f7e27ea3e0bc1c,8.01083954166666,6.08657320333333,137819.666666666,1666.7,33,33
i-007e12c9530b8cdea,8.77805545588889,6.02366407711111,136810.666666666,1303.4,33,33
i-00ba7a56c944e5a25,8.00934153133333,5.61351993344444,149914.333333333,1733.2,33,33
i-00d71d40b42658392,8.00613983477777,6.05086329244444,138613.666666666,1383.6,33,33
i-01f539b055c2a5d34,8.77674317355555,6.00679434677777,149162,1431.6,33,33
i-02ca0e36a4acaf9fc,8.00909574822222,6.04205478555555,148061.333333333,1186.2,33,33
i-0507566c757134fb6,8.775877873,5.59057052922222,138656.666666666,2303.3,33,33
i-067b2519b614c8f9d,8.77658796322222,6.03011327322222,138510.333333333,1790.1,33,33
i-06b96f53253b4cc2e,8.77640991722222,5.60854117066666,139123.333333333,2137.2,33,33
i-0763ab86e85627573,8.77537653166666,5.62144525855555,139249.333333333,1687.8,33,33
i-07998976f194caa97,8.77767978777777,6.09576204077777,138228.333333333,1664.7,33,33
i-07be1c77f6fdf8eda,8.77704331611111,5.62548581777777,139757.333333333,1388.8,33,33
i-07c76ac1348426483,8.77441933422222,5.59802124233333,148119.666666666,1536.6,33,33
i-0837f0f6a7a42ac68,8.00652845711111,5.62866049333333,150567,1452.8,33,33
i-084caea7d9c000ba9,8.77739249344444,5.63267522388888,136994.666666666,1595.8,33,33
i-08559b79281547ef2,8.0080329841111,5.57703140022222,139023.333333333,1529,33,33
i-08e70b514c8c3cd5a,8.77888160277778,6.02885370777777,148899,1478.5,33,33
i-08ff78a502245298a,8.01048384755555,6.05885007655555,150562.666666666,1284.5,33,33
i-0977cb2af690d36fd,8.77629219144444,6.01985438655555,151617.333333333,1236.7,33,33
i-09c658651b17c197e,8.77604513688889,5.63180123433333,147500.666666666,1299.4,33,33
i-0b138e3642a677559,8.01015581022222,6.02606497888888,137465,1331.9,33,33
i-0ba417327f988ba2b,8.01250494855555,5.58894904444444,137897.666666666,1523.3,33,33
i-0c3e9f9e7b281edfe,8.00799245299999,5.59516244455555,150859,1410.2,33,33
i-0cc4b604b837f69d9,8.00701308255555,6.02838471188888,137492,1567,33,33
i-0d136c81f43ce8a29,8.77499379033333,6.04189689955555,149602.333333333,1443.3,33,33
i-0d1c421d52c368b29,8.78029765044444,5.60776570111111,136874.333333333,1770.2,33,33
i-0d44050a4e6a71d7c,8.00749966844444,5.57408327533333,138167.666666666,1517.3,33,33
i-0d6feb91baa545931,8.77631788788888,6.05406628711111,137739,1321.4,33,33
i-0dcfa6d3bc470d28d,8.00999183122222,6.005061547,139533,1447.7,33,33
i-0e167bbfcd6a685f5,8.77909999444444,5.59734498133333,149472,1615.4,33,33
i-0ede59d8254436a40,8.77773006777777,6.02313796666666,151249.666666666,1480.1,33,33
i-0f285214d5c41327e,8.77228993833333,5.57723866555555,149604.666666666,1543.3,33,33
i-0009b7735dea24732,8.77850084833333,6.01644910722222,148493,1548.8,32,32
i-002f7e27ea3e0bc1c,7.78456891911111,6.08115731355555,148990.666666666,1584.3,32,32
i-007e12c9530b8cdea,8.77517981,6.08285914533333,147666,1301.5,32,32
i-00ba7a56c944e5a25,7.78253693055555,5.56871350622222,149846.666666666,1271.3,32,32
i-00d71d40b42658392,7.78210454511111,6.06674933422222,150160.666666666,1425.1,32,32
i-01f539b055c2a5d34,8.77770129844444,6.04265957388888,149343.333333333,1251.5,32,32
i-02ca0e36a4acaf9fc,7.782846345,6.06216994911111,148101.333333333,1521,32,32
i-0507566c757134fb6,8.77704617699999,5.53883571088888,149552.333333333,1577,32,32
i-067b2519b614c8f9d,8.77678489688889,6.04616345288888,150019,2081.8,32,32
i-06b96f53253b4cc2e,8.77664287877777,5.55672094555555,150444.666666666,1855,32,32
i-0763ab86e85627573,8.77581018866666,5.607768721,139171,2048.3,32,32
i-07998976f194caa97,8.77720875211111,6.04439634755555,149200.333333333,1279.6,32,32
i-07be1c77f6fdf8eda,8.77664407077777,5.55883974511111,151276.333333333,1526.7,32,32
i-07c76ac1348426483,8.77434455011111,5.53866794366666,148196.333333333,1597.9,32,32
i-0837f0f6a7a42ac68,7.78107560988888,5.57183827288888,150623.333333333,1600.9,32,32
i-084caea7d9c000ba9,8.77880888511111,5.58505389422222,148025.666666666,1293.2,32,32
i-08559b79281547ef2,7.78362451655555,5.52872268333333,150568.666666666,1725.3,32,32
i-08e70b514c8c3cd5a,8.77772956433333,6.06305710488888,149058.333333333,1615.6,32,32
i-08ff78a502245298a,7.78426435255555,6.03041738933333,150561,1354.4,32,32
i-0977cb2af690d36fd,8.77704583288889,6.05634233699999,151501,1432.5,32,32
i-09c658651b17c197e,8.77585964744444,5.63773115477777,147839,1432.5,32,32
i-0b138e3642a677559,7.78784685655555,6.02952657822222,148688.333333333,1773.7,32,32
i-0ba417327f988ba2b,7.78879597444444,5.57938800911111,149051,1525.6,32,32
i-0c3e9f9e7b281edfe,7.78158269977777,5.57036746877777,150987,1431.8,32,32
i-0cc4b604b837f69d9,7.780706485,6.03989354777777,148706,1431.4,32,32
i-0d136c81f43ce8a29,8.77756887,6.05846529544444,149461.666666666,2052.5,32,32
i-0d1c421d52c368b29,8.77847968211111,5.55663839988888,147738.666666666,1523.3,32,32
i-0d6feb91baa545931,8.77797357244444,6.02766063488888,148644.333333333,1695.9,32,32
i-0dcfa6d3bc470d28d,7.78400638366666,6.03517386644444,151111.333333333,1523.7,32,32
i-0e167bbfcd6a685f5,8.77912992888888,5.56846457066666,149404,1257.8,32,32
i-0ede59d8254436a40,8.77763409077777,6.03814344944444,150934.333333333,1477.1,32,32
i-0f285214d5c41327e,8.77487797211111,5.53417425677777,149953,1362.6,32,32
i-0009b7735dea24732,8.77879198411111,5.60183342311111,150116,1975.5,31,31
i-002f7e27ea3e0bc1c,7.78621117277777,5.65229635777777,149084,1409.3,31,31
i-007e12c9530b8cdea,8.77503556655555,5.61866543022222,147993,1476.2,31,31
i-00ba7a56c944e5a25,7.79551283511111,5.57457097355555,151299.666666666,1610,31,31
i-00d71d40b42658392,7.78393742766666,5.66447639466666,150036.666666666,1311.1,31,31
i-02ca0e36a4acaf9fc,7.785370138,5.66519625988888,150469,1535.6,31,31
i-0507566c757134fb6,8.77808896711111,5.56205436933333,150094.666666666,1498.6,31,31
i-067b2519b614c8f9d,8.77636379655555,5.59192821722222,150545.666666666,1681.8,31,31
i-06b96f53253b4cc2e,8.77653816022222,5.57522551199999,150889.666666666,2377.4,31,31
i-0763ab86e85627573,8.77698808233333,5.59009403644444,140607,1724.9,31,31
i-07998976f194caa97,8.776730352,5.63667427166666,148863.333333333,1452.2,31,31
i-07be1c77f6fdf8eda,8.77577996244444,5.55764272466666,151188,1730.5,31,31
i-07c76ac1348426483,8.77858951366666,5.55543878355555,149391.666666666,1630.2,31,31
i-0837f0f6a7a42ac68,7.78102297244444,5.60189554422222,152274.333333333,2088.6,31,31
i-084caea7d9c000ba9,8.77665601844444,5.60035432722222,148424.333333333,1399.6,31,31
i-08559b79281547ef2,7.78613315688888,5.54907793466666,150341.666666666,1586.8,31,31
i-08e70b514c8c3cd5a,8.77641389099999,5.5998026,151034,1376.4,31,31
i-08ff78a502245298a,7.78376862733333,5.61103004877777,151801.666666666,1490,31,31
i-0977cb2af690d36fd,8.77563341455555,5.65113947111111,153188.666666666,1271.7,31,31
i-09c658651b17c197e,8.777308623,5.60295189755555,149335.333333333,1608.9,31,31
i-0b138e3642a677559,7.78756340344444,5.59293953566666,148521.666666666,1430.1,31,31
i-0ba417327f988ba2b,7.78806132733333,5.57495482777777,149060.333333333,1575.5,31,31
i-0c3e9f9e7b281edfe,7.78130830655555,5.53361686066666,152593,1190.6,31,31
i-0cc4b604b837f69d9,7.78380433722222,5.59708261488888,148860.333333333,1430.2,31,31
i-0d136c81f43ce8a29,8.77905122444444,5.59853929944444,151254.666666666,1470.7,31,31
i-0d1c421d52c368b29,8.77790718611111,5.56896665355555,147814.333333333,1346.8,31,31
i-0d6feb91baa545931,8.777254714,5.60594354733333,149113.666666666,1719.2,31,31
i-0dcfa6d3bc470d28d,7.78498339644444,5.57637000077777,151387.333333333,1619.7,31,31
i-0e167bbfcd6a685f5,8.77821416322222,5.58470344544444,151142,1244.2,31,31
i-0ede59d8254436a40,8.77875036655555,5.59089313611111,152498,1634.5,31,31
i-0f285214d5c41327e,8.77477958477778,5.54031708511111,151595.333333333,1551.1,31,31
i-0009b7735dea24732,8.77840476566666,5.62186768311111,151586.333333333,1628.3,30,30
i-002f7e27ea3e0bc1c,7.78470246,5.62177220988888,149653.666666666,1566.1,30,30
i-007e12c9530b8cdea,8.77484064622222,5.62136477899999,147932.333333333,1677,30,30
i-00ba7a56c944e5a25,7.78191521433333,5.56674453955555,152840.333333333,1726.8,30,30
i-00d71d40b42658392,7.78159038211111,5.574233055,150028.666666666,1370.4,30,30
i-02ca0e36a4acaf9fc,7.78187690866666,5.61493717299999,151919,1396.1,30,30
i-0507566c757134fb6,8.775551637,5.52667143611111,150185.333333333,1686.7,30,30
i-067b2519b614c8f9d,8.77247068633333,5.60576295855555,150375.666666666,1451.8,30,30
i-06b96f53253b4cc2e,8.77434378188888,5.540330304,150814,2055.9,30,30
i-0763ab86e85627573,8.77430115788888,5.559723483,142518,1963.6,30,30
i-07998976f194caa97,8.77356314655555,5.61593535211111,149182.333333333,1254.9,30,30
i-07be1c77f6fdf8eda,8.77552996744444,5.54193862266666,151403.666666666,1479.5,30,30
i-07c76ac1348426483,8.77497318055555,5.52844842277777,151001.666666666,2044.3,30,30
i-0837f0f6a7a42ac68,7.78141244244444,5.57723752666666,153976,1952,30,30
i-084caea7d9c000ba9,8.776519219,5.56591089555555,148394,1570.4,30,30
i-08559b79281547ef2,7.78201002533333,5.53436814433333,150005,1580.3,30,30
i-08e70b514c8c3cd5a,8.77632305366666,5.61794961811111,152707,1274.4,30,30
i-08ff78a502245298a,7.78225578211111,5.59334097977777,153836.666666666,1473.6,30,30
i-0977cb2af690d36fd,8.77471412555555,5.59550044266666,154845,1617.9,30,30
i-09c658651b17c197e,8.77448524377777,5.56177120733333,151892.666666666,1565.5,30,30
i-0b138e3642a677559,7.78470065844444,5.57765518288888,148535.666666666,1891.4,30,30
i-0ba417327f988ba2b,7.78693323655555,5.560426977,149203,1554.3,30,30
i-0c3e9f9e7b281edfe,7.78160474033333,5.52449687322222,154205.666666666,1493.9,30,30
i-0cc4b604b837f69d9,7.78106758311111,5.58175945288889,148856,1736.2,30,30
i-0d136c81f43ce8a29,8.77468991288889,5.64884395066666,152707.333333333,1583.1,30,30
i-0d1c421d52c368b29,8.77922471366666,5.55166851155555,147979.333333333,1435.3,30,30
i-0d6feb91baa545931,8.77409264777777,5.60269236555555,149012.333333333,1693.4,30,30
i-0dcfa6d3bc470d28d,7.78350061844444,5.60575532911111,151582,1266.9,30,30
i-0ede59d8254436a40,8.77555709411111,5.549720923,154586,1639.7,30,30
i-0f285214d5c41327e,8.77515882888888,5.502319018,153142.666666666,1748.2,30,30
i-0009b7735dea24732,8.77683809077777,5.550155825,153545,1774.6,29,29
i-002f7e27ea3e0bc1c,7.78433905722222,5.59251382611111,149779,1688.3,29,29
i-007e12c9530b8cdea,8.77451814544444,5.56013446388889,148601.666666666,1371.6,29,29
i-00ba7a56c944e5a25,7.78255759333333,5.59574614633333,154743.333333333,1886.8,29,29
i-00d71d40b42658392,7.78194295033333,5.60813299833333,149648.333333333,1751,29,29
i-02ca0e36a4acaf9fc,7.78112467144444,5.60769984444444,153478.333333333,1342.3,29,29
i-0507566c757134fb6,8.773866203,5.53055887755555,150385,1351.1,29,29
i-067b2519b614c8f9d,8.77421047955555,5.54057653744444,150020.666666666,1621.3,29,29
i-06b96f53253b4cc2e,8.77460392311111,5.56056952488888,150938.333333333,1707.8,29,29
i-0763ab86e85627573,8.77290521711111,5.592658308,144133.666666666,1724.2,29,29
i-07998976f194caa97,8.77621054644444,5.62130684311111,149236.666666666,1524.1,29,29
i-07be1c77f6fdf8eda,8.77516131944444,5.53660917288889,151006.333333333,1477.9,29,29
i-07c76ac1348426483,8.77792188855555,5.54980047533333,152756.666666666,1788.7,29,29
i-0837f0f6a7a42ac68,7.78184580811111,5.56636370544444,155508,2178.8,29,29
i-084caea7d9c000ba9,8.775791592,5.54692019366666,148653,1681.8,29,29
i-08559b79281547ef2,7.78383013911111,5.51115467822222,150092.333333333,1680.7,29,29
i-08e70b514c8c3cd5a,8.77723579933333,5.59095557533333,154051.333333333,1592.2,29,29
i-08ff78a502245298a,7.78273781122222,5.58785234566666,155288.666666666,1373.4,29,29
i-0977cb2af690d36fd,8.77651646411111,5.61021441888888,156609.666666666,1604.1,29,29
i-09c658651b17c197e,8.77475113333333,5.60772103744444,153257.666666666,1715.6,29,29
i-0b138e3642a677559,7.78502771588888,5.56154359711111,148498.333333333,2283.4,29,29
i-0ba417327f988ba2b,7.78892215077777,5.53308696211111,149470,1551.2,29,29
i-0c3e9f9e7b281edfe,7.78317578633333,5.53835376088888,155621.666666666,1613.2,29,29
i-0cc4b604b837f69d9,7.78093626766666,5.53379517144444,148675,2099.9,29,29
i-0d136c81f43ce8a29,8.77392745033333,5.56927394866666,153770.666666666,1496.8,29,29
i-0d1c421d52c368b29,8.77980362044444,5.54653435288888,148043.666666666,1782.3,29,29
i-0d6feb91baa545931,8.77461669188889,5.565568765,149161,1507.5,29,29
i-0dcfa6d3bc470d28d,7.78461204633333,5.55644231377777,151828,1493.1,29,29
i-0f285214d5c41327e,8.773726278,5.51133118733333,155043,1622.9,29,29
i-0009b7735dea24732,8.01746148522222,5.56472659122222,158423.333333333,1446.1,28,28
i-002f7e27ea3e0bc1c,7.78576702544444,5.59161641877777,149750,1418,28,28
i-007e12c9530b8cdea,8.01171525322222,5.56122096366666,148194.666666666,1701,28,28
i-00ba7a56c944e5a25,7.78190475055555,5.52067099677777,159601,1642.3,28,28
i-00d71d40b42658392,7.78425672311111,5.58631698277777,148951.333333333,1518,28,28
i-02ca0e36a4acaf9fc,7.782301108,5.57881180444444,158569.333333333,1554.9,28,28
i-0507566c757134fb6,8.01207685455555,5.50069843388888,150178.333333333,1988.8,28,28
i-067b2519b614c8f9d,8.00917961866666,5.57057208477777,149724.333333333,1575.7,28,28
i-06b96f53253b4cc2e,8.01105851577777,5.50461755844444,150877.333333333,1576.3,28,28
i-0763ab86e85627573,8.01210694833333,5.53777252299999,149358,1431.8,28,28
i-07998976f194caa97,8.01115772455555,5.545552042,149585.666666666,1379.6,28,28
i-07be1c77f6fdf8eda,8.01098712288888,5.51709829433333,150933,2163.1,28,28
i-0837f0f6a7a42ac68,7.78182453566666,5.56398071177777,161396,2422.5,28,28
i-084caea7d9c000ba9,8.01219394477777,5.53264008633333,148567.333333333,1765.2,28,28
i-08559b79281547ef2,7.78208131255555,5.45599428811111,150106.666666666,1725.3,28,28
i-08e70b514c8c3cd5a,8.01257008988889,5.594798353,159290.333333333,1622,28,28
i-08ff78a502245298a,7.78039410366666,5.58913686544444,160998.666666666,1637.3,28,28
i-0977cb2af690d36fd,8.00892530544444,5.52286089811111,162000.666666666,1468.1,28,28
i-09c658651b17c197e,8.01232687633333,5.58377753344444,158281.333333333,1941.5,28,28
i-0b138e3642a677559,7.78477968122222,5.52993721433333,148958.666666666,1655,28,28
i-0ba417327f988ba2b,7.78364949755555,5.50707048844444,149047.666666666,1619.1,28,28
i-0c3e9f9e7b281edfe,7.78285598744444,5.49824314644444,160900,1779.4,28,28
i-0cc4b604b837f69d9,7.78008887511111,5.557386928,148569.666666666,1848.8,28,28
i-0d136c81f43ce8a29,8.01251278966666,5.57125462422222,158861,1782.8,28,28
i-0d1c421d52c368b29,8.01572619533333,5.51706184277777,147961.666666666,1670.7,28,28
i-0d6feb91baa545931,8.01238640133333,5.54914161888888,148848.333333333,2148.1,28,28
i-0dcfa6d3bc470d28d,7.78283503322222,5.56420477244444,151615,1617.8,28,28
i-0f285214d5c41327e,8.00660440655555,5.46512577266666,159866.666666666,1962.9,28,28
i-0009b7735dea24732,8.010055595,5.54654007499999,158532,2116.9,27,27
i-002f7e27ea3e0bc1c,7.78536449533333,5.63650947144444,150997.333333333,1635.1,27,27
i-007e12c9530b8cdea,8.00842409666666,5.61002471699999,149762.666666666,1629.3,27,27
i-00ba7a56c944e5a25,7.78455328933333,5.15337215533333,159509,2221.4,27,27
i-00d71d40b42658392,7.78231239311111,5.59101984222222,150827.333333333,1508.9,27,27
i-02ca0e36a4acaf9fc,7.780463987,5.58503429088888,158620.333333333,1473,27,27
i-0507566c757134fb6,8.00903860722222,5.15136210122222,151288.666666666,1974,27,27
i-067b2519b614c8f9d,8.00883868011111,5.58244191266666,151541,1706.5,27,27
i-06b96f53253b4cc2e,8.00752491422222,5.14775270888888,152550,1540.6,27,27
i-0763ab86e85627573,8.01076949977777,5.19351575122222,148896,1619.1,27,27
i-07998976f194caa97,8.01002656088889,5.61527021711111,151808.666666666,2154.5,27,27
i-0837f0f6a7a42ac68,7.78099441544444,5.18028267222222,161156.666666666,2707.7,27,27
i-084caea7d9c000ba9,8.00755545833333,5.18308046133333,149677,1437,27,27
i-08559b79281547ef2,7.78199876677777,5.14499123866666,151587.333333333,1593,27,27
i-08e70b514c8c3cd5a,8.00892488155555,5.583246602,159357,1525.5,27,27
i-08ff78a502245298a,7.78259364777777,5.57985358777777,161093.333333333,1568.9,27,27
i-0977cb2af690d36fd,8.00804008377777,5.59957962577777,162380.333333333,1854.7,27,27
i-09c658651b17c197e,8.00867025066666,5.214723481,158011,1791,27,27
i-0b138e3642a677559,7.78642768333333,5.57693134433333,150560,1607.4,27,27
i-0ba417327f988ba2b,7.78990605144444,5.19072628022222,150734,1469.3,27,27
i-0c3e9f9e7b281edfe,7.78229016722222,5.14745410277777,160756.666666666,1842.3,27,27
i-0cc4b604b837f69d9,7.78046613277777,5.58880538411111,150089.333333333,2074.2,27,27
i-0d136c81f43ce8a29,8.00874945866666,5.58294124055555,158726,1608.3,27,27
i-0d1c421d52c368b29,8.01170640533333,5.17882378888888,149419.333333333,2194,27,27
i-0d6feb91baa545931,8.00818843322222,5.58324313166666,150097.666666666,1594.3,27,27
i-0dcfa6d3bc470d28d,7.78342562244444,5.570765257,152584,1618.7,27,27
i-0f285214d5c41327e,8.00753739144444,5.11348729677777,159186,1642,27,27
i-0009b7735dea24732,8.009827508,5.54154266255555,160454.333333333,1983.9,26,26
i-002f7e27ea3e0bc1c,7.78566304844444,5.61806289355555,151229.666666666,1556.2,26,26
i-007e12c9530b8cdea,8.34334842366666,5.61099259055555,149601.333333333,1992,26,26
i-00ba7a56c944e5a25,7.785328971,5.12920278988889,161117.333333333,1711.6,26,26
i-00d71d40b42658392,7.78321491355555,5.56592006166666,150908,1613.8,26,26
i-02ca0e36a4acaf9fc,7.78547135988889,5.584912724,160208.333333333,2045.3,26,26
i-0507566c757134fb6,8.010050244,5.13496343288888,151475.666666666,1541.7,26,26
i-067b2519b614c8f9d,8.008578486,5.57649225644444,151150.666666666,1627,26,26
i-06b96f53253b4cc2e,8.00953250466666,5.15501528322222,152847.333333333,1921.8,26,26
i-0763ab86e85627573,8.009824594,5.16555643077777,150708,1533.5,26,26
i-07998976f194caa97,8.00763509033333,5.613676866,151114.333333333,1826.5,26,26
i-0837f0f6a7a42ac68,7.78106413944444,5.15185279311111,162093.333333333,2404.9,26,26
i-084caea7d9c000ba9,8.00947573444444,5.16566099066666,150019,1748.2,26,26
i-08559b79281547ef2,7.78819767633333,5.10721702055555,151785,1607,26,26
i-08e70b514c8c3cd5a,8.01051963688889,5.59084791611111,160820.333333333,1933.3,26,26
i-08ff78a502245298a,7.78356488566666,5.57434897966666,162436.333333333,1614.2,26,26
i-0977cb2af690d36fd,8.00776839255555,5.53028379555555,163858,2060.8,26,26
i-0b138e3642a677559,7.78617437677777,5.55008162388888,150827,1733.8,26,26
i-0ba417327f988ba2b,7.78727406922222,5.11663932266666,150695,1979.1,26,26
i-0c3e9f9e7b281edfe,7.78274308311111,5.11471136411111,162352.333333333,1717.7,26,26
i-0cc4b604b837f69d9,7.78167841155555,5.55789179266666,150263.666666666,1930.8,26,26
i-0d136c81f43ce8a29,8.008167002,5.60292670466666,160845.333333333,2207,26,26
i-0d1c421d52c368b29,8.01290864411111,5.18952083588888,149256.666666666,1747.2,26,26
i-0d6feb91baa545931,8.00900607633333,5.57207565844444,150327.333333333,1921.9,26,26
i-0dcfa6d3bc470d28d,7.78325213344444,5.56693598966666,152198,1710.5,26,26
i-0f285214d5c41327e,8.00965823066666,5.11288113066666,160668.333333333,1762.9,26,26
i-0009b7735dea24732,8.00817465788889,5.55805020877777,161777.666666666,1828.7,25,25
i-002f7e27ea3e0bc1c,7.78926136755555,5.71800528633333,151221.666666666,1681.8,25,25
i-007e12c9530b8cdea,8.00731847033333,5.61077475555555,150070.666666666,1600.3,25,25
i-00ba7a56c944e5a25,7.78567054544444,5.11246138133333,162009.666666666,2126.9,25,25
i-00d71d40b42658392,7.78127826588888,5.57610339588888,150795,1857.1,25,25
i-02ca0e36a4acaf9fc,7.78211763155555,5.60602604022222,161537,1630.5,25,25
i-0507566c757134fb6,8.00621920155555,5.10718629088888,151721.333333333,1606.3,25,25
i-067b2519b614c8f9d,8.00667818388888,5.56750265744444,151347.666666666,2119.8,25,25
i-06b96f53253b4cc2e,8.00893897488888,5.08873338166666,152832.333333333,1509.2,25,25
i-07998976f194caa97,8.00865096522222,5.57704488433333,151181.333333333,2507.9,25,25
i-0837f0f6a7a42ac68,7.780997647,5.11924701277777,163802.666666666,2041.2,25,25
i-084caea7d9c000ba9,8.00831362955555,5.13563659455555,150144.333333333,1352.2,25,25
i-08559b79281547ef2,7.78147946455555,5.09884574666666,151197,1765.4,25,25
i-08e70b514c8c3cd5a,8.024036169,5.57729156811111,162404.666666666,1863,25,25
i-08ff78a502245298a,7.78275680533333,5.59039831166666,163763,1728.6,25,25
i-0977cb2af690d36fd,8.00656541177777,5.51282673411111,168604.333333333,1730.1,25,25
i-0b138e3642a677559,7.78447108799999,5.57325495622222,150881.333333333,2270.3,25,25
i-0ba417327f988ba2b,7.78960254444444,5.12388584355555,150707.666666666,2026.8,25,25
i-0c3e9f9e7b281edfe,7.78186602066666,5.10729493033333,163615.333333333,1572.8,25,25
i-0cc4b604b837f69d9,7.78092108822222,5.54686376788888,150139.666666666,1773.1,25,25
i-0d136c81f43ce8a29,8.00600491633333,5.58011802033333,161827.666666666,2138.6,25,25
i-0d1c421d52c368b29,8.00796924711111,5.12537704566666,149277,1586.5,25,25
i-0d6feb91baa545931,8.00885343566666,5.57876830644444,150233.666666666,2292.2,25,25
i-0dcfa6d3bc470d28d,7.78355646133333,5.56528449055555,152072,1490.4,25,25
i-0f285214d5c41327e,8.006929742,5.07692111866666,161742.333333333,2979.9,25,25
i-0009b7735dea24732,7.78467363788888,5.58690701588888,161909.666666666,1537.8,24,24
i-002f7e27ea3e0bc1c,7.78754483322222,5.60696646877777,152811.333333333,1724.1,24,24
i-007e12c9530b8cdea,7.782216337,5.64485706233333,151628,1984.4,24,24
