instanceID,sysbench,ycruncher,pgbench,iperf,setId,tenants
i-00ba7a56c944e5a25,7.78410177766666,5.12344826611111,161813.666666666,1902,24,24
i-00d71d40b42658392,7.78044131077777,5.58596139488889,152488.333333333,1732.3,24,24
i-02ca0e36a4acaf9fc,7.78296510388888,5.63033657611111,162009.333333333,1544.7,24,24
i-0507566c757134fb6,7.78196922933333,5.08977842333333,153325.666666666,2060.4,24,24
i-067b2519b614c8f9d,7.78080150822222,5.54889533266666,153100,1560.9,24,24
i-06b96f53253b4cc2e,7.78274933488889,5.10479905877777,154113,2562.1,24,24
i-0837f0f6a7a42ac68,7.78256720955555,5.12602633911111,163980,2571.1,24,24
i-084caea7d9c000ba9,7.78120737622222,5.26323339677777,151272.333333333,1585.8,24,24
i-08559b79281547ef2,7.78255968622222,5.11036801333333,152985,1951.9,24,24
i-08e70b514c8c3cd5a,7.78380052244444,5.612792068,162448,2283.1,24,24
i-08ff78a502245298a,7.78218942222222,5.56162320222222,163846.666666666,1735.2,24,24
i-0977cb2af690d36fd,7.78329284988888,5.615490092,168448.666666666,1625.8,24,24
i-0b138e3642a677559,7.78829042122222,5.53016750022222,152822.333333333,2152.3,24,24
i-0ba417327f988ba2b,7.78740774266666,5.11419521433333,152138.666666666,2436.5,24,24
i-0c3e9f9e7b281edfe,7.78231138666666,5.08919172833333,163820.666666666,1557.3,24,24
i-0cc4b604b837f69d9,7.78252996344444,5.51021258033333,151828,1983.7,24,24
i-0d136c81f43ce8a29,7.78200366766666,5.638680723,161592.333333333,2399.6,24,24
i-0d1c421d52c368b29,7.78509132077777,5.14122841077777,151082.666666666,1609.2,24,24
i-0d6feb91baa545931,7.78454579244444,5.54095580844444,152000,3081.8,24,24
i-0dcfa6d3bc470d28d,7.78168956444444,5.54107952111111,152985.666666666,1528.8,24,24
i-0f285214d5c41327e,7.78064905277777,5.07847727655555,161908.333333333,2899.4,24,24
i-0009b7735dea24732,7.78358607833333,5.47223991811111,163524.666666666,1721.9,23,23
i-002f7e27ea3e0bc1c,7.78559104611111,5.53663142522222,153026,1985.3,23,23
i-007e12c9530b8cdea,7.77979975288889,5.53320055522222,151500.333333333,2088,23,23
i-00ba7a56c944e5a25,7.78183579444444,5.13713206166666,163119,1576.6,23,23
i-00d71d40b42658392,7.78186321266666,5.52426528922222,152517.333333333,2166.2,23,23
i-02ca0e36a4acaf9fc,7.78198549466666,5.54854673811111,162953.333333333,2032.5,23,23
i-0507566c757134fb6,7.78277582588888,5.11959950133333,153195.666666666,1860.6,23,23
i-067b2519b614c8f9d,7.780320353,5.51660749655555,153427.333333333,1472.9,23,23
i-06b96f53253b4cc2e,7.78405409388888,5.114436388,153855.666666666,2050.3,23,23
i-0837f0f6a7a42ac68,7.78220526377777,5.13085293788888,165494,2842.6,23,23
i-084caea7d9c000ba9,7.78117259333333,5.11939326922222,151988.666666666,1530.7,23,23
i-08559b79281547ef2,7.78453024244444,5.149432977,152813.333333333,1823,23,23
i-08e70b514c8c3cd5a,7.78009918011111,5.50897722755555,163443.666666666,1451.7,23,23
i-08ff78a502245298a,7.78330212177777,5.52468588622222,165268.666666666,1616.5,23,23
i-0b138e3642a677559,7.78738061577777,5.47693141299999,152341,2266.2,23,23
i-0ba417327f988ba2b,7.78748999711111,5.11179624666666,152352.333333333,2391.5,23,23
i-0c3e9f9e7b281edfe,7.78197593166666,5.11646045566666,165181,3147.8,23,23
i-0cc4b604b837f69d9,7.78072900233333,5.51365857633333,151475.666666666,1518.5,23,23
i-0d136c81f43ce8a29,7.78014773788889,5.54956801722222,163154.333333333,2163,23,23
i-0d1c421d52c368b29,7.78111031333333,5.12556248233333,150912,1506.9,23,23
i-0d6feb91baa545931,7.78033391633333,5.51897708588888,151150.333333333,2700.4,23,23
i-0dcfa6d3bc470d28d,7.78368043911111,5.50541777077777,153428.666666666,1548.7,23,23
i-0f285214d5c41327e,7.77872316055555,5.08437869288888,163028,3513.6,23,23
i-0009b7735dea24732,7.78209715433333,5.47991278433333,164577.666666666,1455.3,22,22
i-002f7e27ea3e0bc1c,7.78335295777777,5.572117938,154457.666666666,2181,22,22
i-007e12c9530b8cdea,7.78090241233333,5.5173479451111,153313.333333333,2297.4,22,22
i-00ba7a56c944e5a25,7.78288139233333,5.12502890166666,162933.333333333,1804,22,22
i-00d71d40b42658392,7.78206939155555,5.50061006033333,154237.333333333,1999.3,22,22
i-02ca0e36a4acaf9fc,7.78295286488888,5.53576376711111,162668.666666666,1787.1,22,22
i-067b2519b614c8f9d,7.78256667988888,5.50592480744444,155023.333333333,2770.3,22,22
i-06b96f53253b4cc2e,7.781108088,5.106358581,155106,1543.9,22,22
i-0837f0f6a7a42ac68,7.78126374877777,5.09052462055555,165326,2794.7,22,22
i-084caea7d9c000ba9,7.77929618622222,5.33556779244444,153433.333333333,1571.4,22,22
i-08559b79281547ef2,7.78058176566666,5.04698509644444,154446.666666666,1638,22,22
i-08e70b514c8c3cd5a,7.77927313922222,5.62507422766666,163368.666666666,2353.8,22,22
i-08ff78a502245298a,7.78174564566666,5.524251249,165286,1638.9,22,22
i-0b138e3642a677559,7.78583810055555,5.69649357255555,153816.666666666,1904,22,22
i-0ba417327f988ba2b,7.78575295866666,5.061397791,153531,3173.1,22,22
i-0c3e9f9e7b281edfe,7.78263248333333,5.16386760611111,166576,2480.7,22,22
i-0cc4b604b837f69d9,7.781160805,5.48672053555555,153077.333333333,1644.7,22,22
i-0d136c81f43ce8a29,7.78041587933333,5.56445760211111,163020.333333333,1910.5,22,22
i-0d1c421d52c368b29,7.78153763877777,5.08505527177777,152086,1630,22,22
i-0d6feb91baa545931,7.78162235688888,5.51375275188888,152518.666666666,3506.9,22,22
i-0dcfa6d3bc470d28d,7.78081305822222,5.50613631144444,155423.666666666,1592.8,22,22
i-0f285214d5c41327e,7.77859433499999,5.05087484277777,162817,3359.8,22,22
i-0009b7735dea24732,7.78108755733333,5.13386461466666,167785.666666666,1555,21,21
i-002f7e27ea3e0bc1c,7.78462020566666,5.25254371433333,159781.666666666,1759.3,21,21
i-007e12c9530b8cdea,7.77967068877777,5.19668380411111,158512,2133.3,21,21
i-00ba7a56c944e5a25,7.78495396499999,5.08234373744444,163321,1608.5,21,21
i-00d71d40b42658392,7.78455164711111,5.18423994388888,159125.666666666,2032.3,21,21
i-02ca0e36a4acaf9fc,7.78214054644444,5.16329807699999,162801,1871.5,21,21
i-067b2519b614c8f9d,7.77955126755555,5.15526602,159756.333333333,2423.9,21,21
i-06b96f53253b4cc2e,7.782423046,5.11009176577777,160790.333333333,1822.1,21,21
i-0837f0f6a7a42ac68,7.78262252288888,5.119006051,165341,3369.2,21,21
i-084caea7d9c000ba9,7.78008373577777,5.139625205,158842.333333333,1693.7,21,21
i-08559b79281547ef2,7.78344988822222,5.06724892722222,159396.666666666,1705,21,21
i-08e70b514c8c3cd5a,7.78190538611111,5.20056239766666,163461.333333333,2366.3,21,21
i-08ff78a502245298a,7.78429958555555,5.177268717,165284,1671.8,21,21
i-0b138e3642a677559,7.78432732144444,5.13545023066666,158505.666666666,2600.2,21,21
i-0ba417327f988ba2b,7.78476542888888,5.07539298811111,158991.666666666,3213,21,21
i-0c3e9f9e7b281edfe,7.78419484022222,5.11031995866666,168387.333333333,1670.7,21,21
i-0cc4b604b837f69d9,7.78113306911111,5.16951677544444,158450.333333333,2426.7,21,21
i-0d136c81f43ce8a29,7.78139922344444,5.31332381555555,162698.666666666,1701.1,21,21
i-0d1c421d52c368b29,7.78399838333333,5.15537812977777,157299.666666666,2827.6,21,21
i-0dcfa6d3bc470d28d,7.78429065811111,5.182571941,160267,1563.9,21,21
i-0f285214d5c41327e,7.78101430999999,5.12269846611111,163105,3756.8,21,21
i-0009b7735dea24732,7.78456764744444,5.10454230833333,167778.333333333,1517.3,20,20
i-002f7e27ea3e0bc1c,7.78577213811111,5.29157720644444,161398.333333333,2704.5,20,20
i-007e12c9530b8cdea,7.78143699966666,5.184327258,160136.666666666,2481.1,20,20
i-00ba7a56c944e5a25,7.78296385866666,5.09094776055555,163026.666666666,1958.6,20,20
i-00d71d40b42658392,7.78490930133333,5.15085103777777,160734,2155,20,20
i-02ca0e36a4acaf9fc,7.78063464166666,5.15377873855555,162798.666666666,2449.3,20,20
i-06b96f53253b4cc2e,7.78362409277777,5.08764674933333,162055.333333333,2829.1,20,20
i-0837f0f6a7a42ac68,7.78297323655555,5.15177554555555,165340,1205.7,20,20
i-084caea7d9c000ba9,7.78190700222222,5.14759328611111,159644.666666666,4345,20,20
i-08559b79281547ef2,7.78165660966666,5.06489064966666,161274.666666666,1558,20,20
i-08e70b514c8c3cd5a,7.78176334177777,5.17668173055555,163543.666666666,2198.7,20,20
i-08ff78a502245298a,7.78313305644444,5.151263078,165569.333333333,2516,20,20
i-0b138e3642a677559,7.78807746033333,5.16348338144444,159974.666666666,1828.5,20,20
i-0ba417327f988ba2b,7.78481451677777,5.12346850511111,159893.666666666,2439.4,20,20
i-0c3e9f9e7b281edfe,7.78250084988888,5.09808929766666,168492,4885.1,20,20
i-0cc4b604b837f69d9,7.78008050388888,5.11503760022222,159593.333333333,1597.6,20,20
i-0d136c81f43ce8a29,7.78376613744444,5.18966945011111,163019.666666666,1997.9,20,20
i-0d1c421d52c368b29,7.78526526022222,5.14286303533333,158818,1578,20,20
i-0dcfa6d3bc470d28d,7.78328832,5.13919019711111,162251.333333333,3315.7,20,20
i-0f285214d5c41327e,7.84404606288888,5.07828741611111,163437.666666666,1669.3,20,20
i-0009b7735dea24732,7.78186649755555,5.11911437244444,168107.333333333,1819.1,19,19
i-002f7e27ea3e0bc1c,7.78372285088888,5.17696894544444,162673.333333333,2325.4,19,19
i-007e12c9530b8cdea,7.77959484511111,5.13860601833333,161326.333333333,2016.9,19,19
i-00ba7a56c944e5a25,7.78086259633333,5.08889298966666,162924,2882.5,19,19
i-00d71d40b42658392,7.78043516488889,5.10869190411111,162549.333333333,3029.3,19,19
i-02ca0e36a4acaf9fc,7.78287760422222,5.15567813977777,163320,2544.1,19,19
i-06b96f53253b4cc2e,7.77988383511111,5.068836265,163411,2519.4,19,19
i-0837f0f6a7a42ac68,7.78201651577777,5.11674314077777,165157.666666666,1578.2,19,19
i-084caea7d9c000ba9,7.780258894,5.13446903233333,164072,3485.5,19,19
i-08559b79281547ef2,7.78191145266666,5.12698088744444,162564.666666666,1603.5,19,19
i-08e70b514c8c3cd5a,7.78109179611111,5.12675849611111,163128.333333333,2040.6,19,19
i-08ff78a502245298a,7.78100204466666,5.12189745888888,165609.333333333,1583.6,19,19
i-0b138e3642a677559,7.78437349533333,5.09326717588888,161556.666666666,2042.5,19,19
i-0ba417327f988ba2b,7.78710640788888,5.110941622,161149.666666666,4807,19,19
i-0c3e9f9e7b281edfe,7.78098628255555,5.09971499455555,168732,1604.1,19,19
i-0cc4b604b837f69d9,7.78029137188888,5.11265688477777,161288,2585.3,19,19
i-0d136c81f43ce8a29,7.78193947988888,5.131294277,163098.333333333,1606,19,19
i-0d1c421d52c368b29,7.78458343599999,5.07794743122222,160873,4525.3,19,19
i-0f285214d5c41327e,7.78031402166666,5.04655808888888,163109.666666666,1625.3,19,19
i-0009b7735dea24732,7.78529665211111,5.05287668444444,169013,1973,18,18
i-002f7e27ea3e0bc1c,7.78297705111111,5.13006154688888,162838.333333333,2806.3,18,18
i-007e12c9530b8cdea,7.78079099122222,5.13732719411111,161607.666666666,2711.8,18,18
i-00ba7a56c944e5a25,7.78225207333333,5.13827882866666,164192.666666666,2953.7,18,18
i-00d71d40b42658392,7.77964636999999,5.19584112688888,163318.666666666,3442.6,18,18
i-06b96f53253b4cc2e,7.78198973333333,5.06766133822222,163861.333333333,2375.5,18,18
i-0837f0f6a7a42ac68,7.78102715811111,5.10858612588888,166706.333333333,2983.2,18,18
i-084caea7d9c000ba9,7.78246217288888,5.14952813244444,164420.333333333,1511.5,18,18
i-08559b79281547ef2,7.78169080955555,5.08178419544444,162448.666666666,4389.8,18,18
i-08e70b514c8c3cd5a,7.78117362655555,5.14617570244444,164589,1555,18,18
i-08ff78a502245298a,7.782231013,5.10461619155555,166612.333333333,2215.6,18,18
i-0b138e3642a677559,7.78262919855555,5.0585631,161617.333333333,1911.8,18,18
i-0ba417327f988ba2b,7.78492583177777,5.07365634711111,161766.333333333,4997.6,18,18
i-0c3e9f9e7b281edfe,7.78018148733333,5.11745373411111,169688,1582.1,18,18
i-0cc4b604b837f69d9,7.77845970788888,5.08301941555555,160872,2370.8,18,18
i-0d136c81f43ce8a29,7.78280843644444,5.09142777655555,164025,1501.8,18,18
i-0d1c421d52c368b29,7.78181438977777,5.11429757544444,160985,3725.9,18,18
i-0f285214d5c41327e,7.77844150855555,5.07021779477777,163921.333333333,1610.1,18,18
i-0009b7735dea24732,7.78079628955555,5.05526362511111,169990.666666666,1839.9,17,17
i-002f7e27ea3e0bc1c,7.78418864155555,5.11323830833333,163147.333333333,3403,17,17
i-007e12c9530b8cdea,7.78153628755555,5.07326520811111,162966,3543.8,17,17
i-00d71d40b42658392,7.78006068877777,5.09149532833333,163391,3165.5,17,17
i-06b96f53253b4cc2e,7.78129794844444,4.96788525577777,163937,3273.3,17,17
i-0837f0f6a7a42ac68,7.78115026155555,4.98797572988888,166973.666666666,2184.7,17,17
i-084caea7d9c000ba9,7.792321523,4.99255755211111,163946.333333333,3440.3,17,17
i-08559b79281547ef2,7.78286096788889,4.95285190444444,162686,1545.7,17,17
i-08e70b514c8c3cd5a,7.78160169388889,5.12625522088888,165619,1560.5,17,17
i-08ff78a502245298a,7.78081907155555,5.10734134255555,167698.333333333,2184.7,17,17
i-0b138e3642a677559,7.78703162411111,5.05459006633333,161460,1736.5,17,17
i-0ba417327f988ba2b,7.78415369977777,4.94961924022222,162047.333333333,4723.7,17,17
i-0c3e9f9e7b281edfe,7.78192133377777,4.95988970344444,170224.333333333,1548.9,17,17
i-0cc4b604b837f69d9,7.77947052322222,5.11132865488888,161113.333333333,3065.3,17,17
i-0d136c81f43ce8a29,7.78043055522222,5.11254994066666,164951,1695.5,17,17
i-0d1c421d52c368b29,7.78289190922222,4.98156817766666,161603.666666666,5664.5,17,17
i-0f285214d5c41327e,7.77916622155555,4.94310106166666,165403.333333333,1505.5,17,17
i-0009b7735dea24732,7.78148441855555,5.04811941255555,169569.333333333,2253.5,16,16
i-002f7e27ea3e0bc1c,7.78350414155555,5.12576267433333,163194.333333333,3173.2,16,16
i-007e12c9530b8cdea,7.78031179644444,5.07802629466666,165894,4077.6,16,16
i-00d71d40b42658392,7.78200734999999,5.14277087311111,163844,4347,16,16
i-06b96f53253b4cc2e,7.78296714355555,4.934403181,165316.333333333,2251.2,16,16
i-0837f0f6a7a42ac68,7.79473114022222,4.95477750566666,167207,3221.6,16,16
i-084caea7d9c000ba9,7.78145956999999,5.01416081844444,165388,1528.2,16,16
i-08559b79281547ef2,7.78212624122222,4.91187916855555,164225.666666666,1504.3,16,16
i-08e70b514c8c3cd5a,7.78198364044444,5.10148445755555,165848.333333333,2447.7,16,16
i-08ff78a502245298a,7.78244574855555,5.08812536155555,167749.333333333,2099.8,16,16
i-0b138e3642a677559,7.78272316188888,5.05661453144444,162228.333333333,5823,16,16
i-0c3e9f9e7b281edfe,7.78631472588888,4.94290645911111,170513.666666666,1593.4,16,16
i-0cc4b604b837f69d9,7.78156871266666,5.09259025244444,162296.666666666,3999.6,16,16
i-0d136c81f43ce8a29,7.78317660755555,5.10075736055555,165150.666666666,1562,16,16
i-0d1c421d52c368b29,7.784776979,4.95406945533333,162469.666666666,5648,16,16
i-0f285214d5c41327e,7.77924137655555,4.91995840588888,165971.666666666,1496.1,16,16
i-0009b7735dea24732,7.78327854477777,4.94860458355555,170008.666666666,2466.2,15,15
i-007e12c9530b8cdea,7.779602713,4.96462927933333,167396.333333333,4526,15,15
i-00d71d40b42658392,7.780936665,4.97590518,165136,4048,15,15
i-06b96f53253b4cc2e,7.78380182055555,4.97068980011111,166862.666666666,3696,15,15
i-0837f0f6a7a42ac68,7.77920834222222,4.95396399511111,167400.333333333,2245,15,15
i-084caea7d9c000ba9,7.78156134822222,5.02119546466666,166431.333333333,4045,15,15
i-08559b79281547ef2,7.78088853099999,4.89214126277777,165244.333333333,1428.8,15,15
i-08e70b514c8c3cd5a,7.78088084855555,5.00372568766666,165736.666666666,1534.8,15,15
i-08ff78a502245298a,7.78435262044444,4.97833090355555,167601.666666666,6349.2,15,15
i-0b138e3642a677559,7.78297766033333,4.93756802866666,163691.333333333,1761,15,15
i-0c3e9f9e7b281edfe,7.78100427,4.92459072011111,171318.333333333,1649.9,15,15
i-0cc4b604b837f69d9,7.77981005766666,4.97386492622222,163815,4081.5,15,15
i-0d136c81f43ce8a29,7.78138489188888,5.081949181,165466.333333333,1506.6,15,15
i-0d1c421d52c368b29,7.78292510244444,4.94867422844444,163705.333333333,4665,15,15
i-0f285214d5c41327e,7.77857761911111,4.90530792866666,166115.666666666,1652.5,15,15
i-0009b7735dea24732,7.784224828,4.97441379211111,170270.666666666,1868.1,14,14
i-007e12c9530b8cdea,7.78008643766666,4.96658682811111,167399.666666666,3672.2,14,14
i-00d71d40b42658392,7.77973129999999,4.947113461,165158.666666666,4958,14,14
i-06b96f53253b4cc2e,7.78258681299999,4.91019765522222,166980.666666666,4363,14,14
i-084caea7d9c000ba9,7.77958615611111,4.92439304444444,166463,4769.7,14,14
i-08559b79281547ef2,7.78176879888888,4.87409922811111,164977.666666666,4397.8,14,14
i-08e70b514c8c3cd5a,7.78208753788888,4.98769055488888,166280,1525.1,14,14
i-08ff78a502245298a,7.77989374255555,4.97664390677777,168292.666666666,2016.1,14,14
i-0b138e3642a677559,7.78677471477777,4.93818002277777,163592.333333333,6291,14,14
i-0c3e9f9e7b281edfe,7.78151872433333,4.90398772555555,172293.333333333,1725.5,14,14
i-0cc4b604b837f69d9,7.77882801155555,4.94746420122222,163626.666666666,1530.9,14,14
i-0d136c81f43ce8a29,7.78046517899999,5.02841062022222,165896.333333333,4930,14,14
i-0d1c421d52c368b29,7.78044965522222,4.92747081633333,163496,1509.1,14,14
i-0f285214d5c41327e,7.77943685311111,4.87071127355555,166844.666666666,3332.3,14,14
i-0009b7735dea24732,7.78313549355555,4.93295497366666,170838,3198.1,13,13
i-007e12c9530b8cdea,7.78018448088888,4.94607769111111,167987.666666666,4557,13,13
i-00d71d40b42658392,7.78231109511111,4.92898551633333,164967.666666666,5564,13,13
i-06b96f53253b4cc2e,7.78096683822222,4.88878014344444,166646,5961,13,13
i-084caea7d9c000ba9,7.78005894033333,4.92343823122222,166344,5837,13,13
i-08559b79281547ef2,7.78339007166666,4.88158983644444,165200.333333333,1578.5,13,13
i-08e70b514c8c3cd5a,7.78127490166666,4.94964151922222,166831.666666666,2484.4,13,13
i-0b138e3642a677559,7.78397700522222,4.90804065611111,163432.333333333,5294,13,13
i-0c3e9f9e7b281edfe,7.78205635811111,4.88131112522222,172532,1966.7,13,13
i-0cc4b604b837f69d9,7.78191057844444,4.91595602022222,163323.333333333,1494.4,13,13
i-0d136c81f43ce8a29,7.78231284344444,4.960903724,166606.666666666,5072,13,13
i-0d1c421d52c368b29,7.78286332544444,4.89981839388888,163572.666666666,1508.4,13,13
i-0f285214d5c41327e,7.77827358244444,4.87034334088888,166967,2179.8,13,13
i-0009b7735dea24732,7.783206569,5.00562760566666,170733.333333333,5822.2,12,12
i-007e12c9530b8cdea,7.77942713088888,5.04230438333333,167846.333333333,5182,12,12
i-00d71d40b42658392,7.56812222799999,4.99155304166666,166108,6864,12,12
i-06b96f53253b4cc2e,7.78100705133333,5.11113855588888,167116.333333333,4506,12,12
i-084caea7d9c000ba9,7.78182636366666,5.04139704166666,167065.333333333,1466.1,12,12
i-08559b79281547ef2,7.57073111,4.97135056377777,166202,2193.6,12,12
i-08e70b514c8c3cd5a,7.78138279911111,5.04135757022222,166677,5746,12,12
i-0b138e3642a677559,7.57248335399999,4.97355381655555,164281,2696.3,12,12
i-0c3e9f9e7b281edfe,7.56943244411111,5.01120638833333,171415.666666666,1541.3,12,12
i-0d136c81f43ce8a29,7.78267444522222,5.02615335255555,166317,5247,12,12
i-0d1c421d52c368b29,7.78187690833333,5.02493251688888,164120.666666666,1588.6,12,12
i-0f285214d5c41327e,7.77889747088888,5.03546823377777,168044.333333333,2297.1,12,12
i-0009b7735dea24732,7.78303215244444,4.88640997144444,170916.333333333,7272,11,11
i-007e12c9530b8cdea,7.78352872522222,4.93005265133333,168166.333333333,5873,11,11
i-00d71d40b42658392,7.56882980133333,4.88617489077777,166397,5887,11,11
i-06b96f53253b4cc2e,7.7802672121111,4.93617645899999,168250.333333333,5269,11,11
i-084caea7d9c000ba9,7.78065858944444,4.90767534577777,168625.666666666,1503.8,11,11
i-08e70b514c8c3cd5a,7.78164047666666,4.91319190133333,166982,2068.3,11,11
i-0b138e3642a677559,7.57124929955555,4.87824508866666,164993.666666666,6396,11,11
i-0c3e9f9e7b281edfe,7.56917394544444,4.90287086711111,171913.333333333,5645.6,11,11
i-0d136c81f43ce8a29,7.77939775244444,4.91334064799999,166118.333333333,1754.4,11,11
i-0d1c421d52c368b29,7.78421155622222,4.90095814055555,165254.666666666,1467.2,11,11
i-0f285214d5c41327e,7.77933512788888,4.83007778066666,170264.666666666,2461.5,11,11
i-0009b7735dea24732,7.78197105711111,4.88650753755555,175227.333333333,8350,10,10
i-007e12c9530b8cdea,7.78084349633333,4.92818776766666,168445,7258,10,10
i-00d71d40b42658392,7.17360734933333,4.91196091966666,166501.666666666,6541,10,10
i-06b96f53253b4cc2e,7.78281039666666,4.72528923899999,167912.333333333,1529.2,10,10
i-084caea7d9c000ba9,7.78052067755555,4.78189134611111,169127.666666666,2932.5,10,10
i-08e70b514c8c3cd5a,7.78325920633333,4.94419238288888,171406,5698,10,10
i-0b138e3642a677559,7.18060392811111,4.87681780922222,165147.333333333,7268,10,10
i-0d136c81f43ce8a29,7.78090874333333,5.03298171366666,170719.666666666,2149.7,10,10
i-0d1c421d52c368b29,7.78348628677777,4.77924376066666,165681.333333333,1531.2,10,10
i-0f285214d5c41327e,7.78042703199999,4.695594867,174819,3347.9,10,10
i-0009b7735dea24732,7.78383856333333,4.89979068433333,175036.666666666,7023,9,9
i-007e12c9530b8cdea,7.78154746688888,4.86516126022222,168953,7126,9,9
i-06b96f53253b4cc2e,7.78000042166666,4.75055956844444,167921.333333333,1496.5,9,9
i-084caea7d9c000ba9,7.78099285244444,4.79261700288888,169193.333333333,3160.3,9,9
i-08e70b514c8c3cd5a,7.78031304144444,4.88284018288888,171338.666666666,7370,9,9
i-0b138e3642a677559,7.17779541011111,4.84210165322222,165335.666666666,7342,9,9
i-0d136c81f43ce8a29,7.78067861644444,4.90103318944444,170635,2635.7,9,9
i-0d1c421d52c368b29,7.78163480755555,4.769437631,165854.333333333,1440,9,9
i-0f285214d5c41327e,7.77896102277777,4.70757452633333,174448,7541,9,9
i-0009b7735dea24732,7.78301215188888,4.72152532455555,175039.666666666,8777,8,8
i-007e12c9530b8cdea,7.78212073122222,4.74012570922222,172863,7959,8,8
i-06b96f53253b4cc2e,7.78152041988889,4.74187644322222,172698,1495.3,8,8
i-084caea7d9c000ba9,7.77996463244444,4.80162779488888,173708,7114,8,8
i-08e70b514c8c3cd5a,7.78190567755555,4.76573332144444,171570.333333333,7956,8,8
i-0d136c81f43ce8a29,7.77984915844444,4.76005983344444,170343,2901.8,8,8
i-0d1c421d52c368b29,7.78258040211111,4.75588854155555,170442.666666666,1491,8,8
i-0f285214d5c41327e,7.77895336688888,4.71951617144444,174686.333333333,7898,8,8
i-0009b7735dea24732,7.78184792733333,4.73231379188888,174945.666666666,8520,7,7
i-007e12c9530b8cdea,7.78034165155555,4.74713555977777,173312.333333333,1501.2,7,7
i-06b96f53253b4cc2e,7.78067572899999,4.71177479955555,173686,8401,7,7
i-084caea7d9c000ba9,7.78001618377777,4.73656447733333,173876.666666666,7729,7,7
i-08e70b514c8c3cd5a,7.78218282588888,4.776093324,171457,7677,7,7
i-0d136c81f43ce8a29,7.78002021022222,4.85904547911111,170559.666666666,2457.3,7,7
i-0f285214d5c41327e,7.77791998122222,4.66170297722222,174086,8778,7,7
i-0009b7735dea24732,7.78491301011111,4.72895118922222,175141,1494.3,6,6
i-007e12c9530b8cdea,7.97113060977777,4.74786316022222,181367.333333333,8203,6,6
i-06b96f53253b4cc2e,7.78050324644444,4.46097464033333,182135,8796,6,6
i-08e70b514c8c3cd5a,7.78280999922222,4.764024708,172138,8251,6,6
i-0d136c81f43ce8a29,7.78158521644444,4.77130299144444,170442.666666666,7517.7,6,6
i-0f285214d5c41327e,7.77932495544444,4.44541374855555,174528.333333333,8994,6,6
i-007e12c9530b8cdea,7.77992627344444,4.71408216166666,181547,6104.2,5,5
i-06b96f53253b4cc2e,7.78233896344444,4.47503002466666,182073.666666666,8827,5,5
i-08e70b514c8c3cd5a,7.78293493077777,4.70598700311111,173082,8948,5,5
i-0d136c81f43ce8a29,7.78096800377777,4.77045596977777,170792.666666666,9036,5,5
i-0f285214d5c41327e,7.77957786455555,4.44226752377777,174852.666666666,9427,5,5
i-007e12c9530b8cdea,7.56748255088888,4.71597843699999,182078.666666666,9853,4,4
i-08e70b514c8c3cd5a,7.57072949399999,4.75109789111111,171254.333333333,9659,4,4
i-0d136c81f43ce8a29,7.568442636,4.73492627677777,171043,9902,4,4
i-0f285214d5c41327e,7.56792587722222,4.37343292777777,174766.333333333,9856,4,4
i-08e70b514c8c3cd5a,7.56925884877778,4.49662486711111,171684.333333333,9681,3,3
i-0d136c81f43ce8a29,7.56913603666666,4.55318911888888,170643,9910,3,3
i-0f285214d5c41327e,7.56791366477777,4.37818066266666,174585.333333333,9849,3,3
i-08e70b514c8c3cd5a,7.17678552199999,4.49647935222222,182250.333333333,9878,2,2
i-0d136c81f43ce8a29,7.17609209477777,4.49933404377777,179099.666666666,9826,2,2
i-0d136c81f43ce8a29,7.17386288122222,4.441481034,179145.333333333,9715,1,1
